index,trans_date_trans_time,cc_num,device_os,merchant,amt,trans_num,unix_time,is_fraud
18395,2023-12-09 02:45:28.872129,9677820889829059,nan,Merchant_86,451.46,TRANS_229639,1706351025,0
18396,2023-11-13 23:11:32.872332,1161443308007682,macOS,Merchant_100,25.34,TRANS_161175,1714042087,0
18397,2024-09-05 09:12:03.872672,9310078623566331,nan,Merchant_5,277.0,TRANS_488261,1727343406,0
18398,2024-06-23 01:01:41.873010,1370124048381084,macOS,Merchant_51,189.28,TRANS_677996,1729400036,0
18399,2024-07-10 05:47:22.873316,4547850060326355,macOS,Merchant_18,145.7,TRANS_766198,1724877827,0
18400,2024-10-19 15:25:07.873667,9994533380463029,nan,Merchant_7,200.66,TRANS_782951,1710905315,0
18401,2024-06-25 09:45:44.873944,9869406508582321,nan,Merchant_29,166.73,TRANS_805537,1701425499,0
18402,2024-05-24 23:30:03.874365,2868617412055032,nan,Merchant_80,412.49,TRANS_909463,1711446842,0
18403,2024-05-31 16:37:22.874726,5713842981222118,nan,Merchant_3,364.97,TRANS_973181,1720417383,0
18404,2023-12-02 13:47:02.875049,8655998288450949,nan,Merchant_3,305.82,TRANS_889964,1718312466,0
18405,2024-04-28 16:19:39.875378,2703762170382222,nan,Merchant_10,121.65,TRANS_979320,1707020667,0
18406,2024-10-24 13:41:57.875646,9994533380463029,nan,Merchant_70,115.95,TRANS_576748,1714875895,0
18407,2024-01-25 09:26:10.875897,5620482878723130,nan,Merchant_95,461.27,TRANS_238945,1700559590,0
18408,2024-08-13 04:12:00.876178,1535535839834313,nan,Merchant_42,145.73,TRANS_858157,1706132471,0
18409,2024-10-17 22:40:36.876383,6452593798881681,nan,Merchant_41,400.89,TRANS_465250,1702533494,0
18410,2024-06-21 05:43:56.876578,1752467965316559,other,Merchant_34,109.44,TRANS_314480,1721709505,0
18411,2024-10-20 19:36:42.876743,3500063546390073,Windows,Merchant_44,496.22,TRANS_785318,1727731392,0
18412,2023-11-05 23:02:54.876925,4036375546186056,Windows,Merchant_85,187.6,TRANS_791545,1698767063,0
18413,2024-08-20 04:20:30.877117,2216115740900538,Windows,Merchant_89,155.27,TRANS_943961,1728221927,0
18414,2024-03-02 06:18:20.877259,1808228936642008,nan,Merchant_68,238.34,TRANS_107458,1727876831,0
18415,2024-01-01 14:30:45.877452,7905548492308846,nan,Merchant_3,349.65,TRANS_493024,1703537194,0
18416,2023-12-07 11:26:35.877661,1808228936642008,nan,Merchant_74,114.61,TRANS_391509,1717656986,0
18417,2024-09-06 08:40:07.877824,2660874889102052,nan,Merchant_99,104.94,TRANS_817643,1728623338,0
18418,2023-11-15 21:32:29.878015,4237748700328337,nan,Merchant_75,424.59,TRANS_523975,1706007786,0
18419,2023-12-15 03:24:12.878337,3256002542736536,macOS,Merchant_98,231.91,TRANS_262623,1713913928,0
18420,2024-03-01 09:11:51.878553,4982979488642298,nan,Merchant_2,231.85,TRANS_339359,1699496133,0
18421,2024-03-21 23:38:05.878740,7905548492308846,nan,Merchant_77,240.65,TRANS_358639,1708667289,0
18422,2024-07-29 14:48:03.878896,3378042663686867,nan,Merchant_9,451.18,TRANS_668578,1728435030,0
18423,2024-07-05 10:39:00.879066,1254144954119050,nan,Merchant_72,233.14,TRANS_307264,1727404957,0
18424,2024-09-09 20:22:07.879274,9496565893783298,nan,Merchant_99,19.62,TRANS_508848,1716356292,0
18425,2023-12-31 14:34:42.879484,1951111219654508,macOS,Merchant_83,150.08,TRANS_229460,1719109452,0
18426,2024-01-09 22:30:58.879689,4978917114119285,nan,Merchant_62,27.59,TRANS_749492,1725772347,0
18427,2024-01-03 01:27:48.879863,4702056587136712,Windows,Merchant_96,418.79,TRANS_752394,1712898675,0
18428,2024-10-16 12:01:22.880020,9869406508582321,Windows,Merchant_83,346.25,TRANS_564550,1725187754,0
18429,2024-10-01 18:23:00.880210,2085288072766022,nan,Merchant_3,294.85,TRANS_245584,1713453158,0
18430,2024-01-28 22:57:51.880394,1161443308007682,nan,Merchant_97,254.69,TRANS_652437,1708185055,0
18431,2024-07-03 22:23:50.880530,9634433637214180,other,Merchant_9,312.97,TRANS_529339,1726534559,0
18432,2024-05-02 11:12:35.880684,9677820889829059,macOS,Merchant_64,163.87,TRANS_476559,1709967837,0
18433,2024-02-14 10:43:52.880864,1749703281484585,nan,Merchant_50,69.88,TRANS_198919,1721059797,0
18434,2024-10-22 10:41:34.881014,3069163699237907,nan,Merchant_17,340.37,TRANS_240857,1699265900,0
18435,2024-09-11 05:16:55.881212,4212822705918308,other,Merchant_11,470.43,TRANS_172907,1712578812,0
18436,2024-04-03 08:11:06.881382,1749703281484585,nan,Merchant_93,41.3,TRANS_369143,1710547457,0
18437,2024-09-07 15:21:02.881535,2594497800523130,nan,Merchant_6,388.63,TRANS_651486,1705067033,0
18438,2024-05-06 19:35:03.881657,1535535839834313,X11,Merchant_56,409.26,TRANS_336619,1713060013,0
18439,2024-10-05 00:50:48.881778,5683588910067478,nan,Merchant_93,463.83,TRANS_959246,1713096793,0
18440,2024-09-01 20:29:08.881933,9859408674639534,nan,Merchant_33,133.94,TRANS_821339,1702189610,0
18441,2024-05-30 09:22:31.882055,8898224153494349,nan,Merchant_93,340.72,TRANS_741232,1701872831,0
18442,2024-09-29 02:28:38.882297,5059278286995893,Linux,Merchant_8,93.32,TRANS_434060,1725718965,0
18443,2024-09-20 15:40:34.882464,8900944501925387,nan,Merchant_90,443.93,TRANS_340399,1709478020,0
18444,2024-07-12 01:39:21.882620,5945421947786238,macOS,Merchant_3,495.47,TRANS_506990,1710461387,0
18445,2023-11-27 13:02:29.882738,2254130849964395,nan,Merchant_58,166.43,TRANS_918468,1699647382,0
18446,2024-07-05 05:36:21.882860,9994533380463029,Windows,Merchant_68,386.36,TRANS_835490,1729765261,0
18447,2024-10-09 00:40:59.883043,5713842981222118,nan,Merchant_38,347.35,TRANS_526355,1701228022,0
18448,2023-12-16 16:37:45.883190,9869406508582321,nan,Merchant_89,8.79,TRANS_999198,1726132559,0
18449,2024-08-02 10:45:22.883334,3378042663686867,other,Merchant_41,156.98,TRANS_446819,1706107638,0
18450,2023-12-21 04:57:09.883461,1808228936642008,nan,Merchant_67,143.38,TRANS_877340,1705055193,0
18451,2023-11-25 15:12:52.883592,2454540781729293,macOS,Merchant_64,274.64,TRANS_856417,1698852547,0
18452,2024-04-18 15:48:56.883733,1848614961725131,Windows,Merchant_38,109.12,TRANS_930863,1707409977,0
18453,2024-07-27 05:40:11.883849,8331738445365884,Windows,Merchant_49,64.86,TRANS_404784,1711993133,0
18454,2024-10-01 20:16:11.883981,9117441336774970,Windows,Merchant_73,261.35,TRANS_312517,1728592973,0
18455,2024-02-02 10:54:06.884161,5683588910067478,nan,Merchant_18,278.9,TRANS_576259,1729536904,0
18456,2024-01-25 04:51:05.884284,5945421947786238,nan,Merchant_43,441.79,TRANS_559148,1717102745,0
18457,2024-10-16 10:10:16.884436,9812171407923350,other,Merchant_18,343.97,TRANS_618374,1724121680,0
18458,2024-06-14 20:23:59.884610,6624582838462944,Windows,Merchant_82,286.24,TRANS_368169,1712691485,0
18459,2024-05-19 16:50:24.884774,7617576655888052,nan,Merchant_92,44.62,TRANS_314295,1708790538,0
18460,2024-05-04 22:38:19.884934,1848614961725131,macOS,Merchant_87,48.24,TRANS_286604,1703491210,0
18461,2024-02-03 20:56:14.885113,6672051726755609,nan,Merchant_15,13.37,TRANS_412422,1699744749,0
18462,2024-01-14 10:50:28.885248,8149117117541145,nan,Merchant_79,288.41,TRANS_887875,1726370110,0
18463,2024-07-24 22:15:41.885362,9939447573316257,nan,Merchant_22,2.6,TRANS_981296,1712082685,0
18464,2024-05-04 20:46:32.885507,2085288072766022,Linux,Merchant_55,307.2,TRANS_527513,1727362616,0
18465,2023-11-23 00:47:38.885670,5160492334012253,nan,Merchant_28,324.98,TRANS_611251,1722123460,0
18466,2023-12-09 06:24:53.885830,9117441336774970,Windows,Merchant_90,480.12,TRANS_810330,1718923055,0
18467,2024-05-04 13:57:36.885974,1749703281484585,nan,Merchant_76,225.69,TRANS_465790,1725842845,0
18468,2024-08-06 00:17:10.886213,5620482878723130,nan,Merchant_85,55.28,TRANS_473419,1728782327,0
18469,2024-02-04 23:57:21.886371,7398253344859827,macOS,Merchant_57,187.42,TRANS_334447,1725792949,0
18470,2024-05-24 20:01:22.886488,7149117802207092,other,Merchant_10,317.36,TRANS_401227,1715258452,0
18471,2024-08-20 08:24:46.886643,1535535839834313,nan,Merchant_10,298.56,TRANS_239253,1712527743,0
18472,2024-06-24 21:43:34.886808,9634433637214180,X11,Merchant_20,413.95,TRANS_945564,1719034625,0
18473,2024-02-16 17:43:45.886955,2762537615033297,nan,Merchant_37,355.82,TRANS_959444,1729800718,0
18474,2024-09-27 11:52:11.887092,7315730726537328,nan,Merchant_97,73.65,TRANS_990411,1714857039,0
18475,2024-10-17 23:03:18.887263,8331738445365884,nan,Merchant_76,413.04,TRANS_906256,1722070083,0
18476,2024-09-22 18:03:54.887395,7149117802207092,Windows,Merchant_81,332.52,TRANS_612303,1708332191,0
18477,2024-08-19 02:14:03.887507,2454540781729293,Linux,Merchant_19,401.38,TRANS_564378,1720424870,0
18478,2023-11-01 23:25:34.887657,9913590022909514,nan,Merchant_41,332.48,TRANS_675972,1725541783,0
18479,2024-07-31 19:39:55.887807,5330288783823571,nan,Merchant_37,307.42,TRANS_749439,1717306459,0
18480,2024-05-18 08:12:41.887963,9859408674639534,nan,Merchant_49,376.81,TRANS_577824,1711035822,0
18481,2024-02-20 09:13:30.888129,7841160067409545,nan,Merchant_85,181.29,TRANS_493396,1723656097,0
18482,2023-12-20 21:17:47.888304,9888098878441591,nan,Merchant_57,258.77,TRANS_292548,1712108373,0
18483,2024-10-07 05:32:20.888447,6624582838462944,nan,Merchant_67,84.55,TRANS_767199,1724136867,0
18484,2024-02-22 16:12:46.888591,4237748700328337,macOS,Merchant_36,346.88,TRANS_220647,1705758565,0
18485,2024-06-12 23:08:45.888717,4936974159985826,nan,Merchant_67,95.58,TRANS_876790,1706336695,0
18486,2024-04-20 12:24:28.888869,7381324965140812,macOS,Merchant_2,218.82,TRANS_561970,1718237713,0
18487,2023-11-29 23:02:57.889043,2454540781729293,other,Merchant_26,365.68,TRANS_174535,1723586021,0
18488,2024-08-01 21:14:19.889192,5683588910067478,nan,Merchant_93,354.65,TRANS_582521,1715070010,0
18489,2023-12-05 02:26:00.889343,9939447573316257,nan,Merchant_77,133.83,TRANS_475100,1725803408,0
18490,2024-08-01 00:52:06.889475,5620482878723130,nan,Merchant_57,478.11,TRANS_618449,1709611638,0
18491,2023-12-02 12:55:06.889616,7806070800679805,nan,Merchant_65,88.64,TRANS_420938,1724947721,0
18492,2024-01-19 04:29:16.889735,4547850060326355,Linux,Merchant_51,282.12,TRANS_435660,1721016363,0
18493,2024-02-01 05:23:39.889847,4058280985505395,nan,Merchant_19,97.77,TRANS_328185,1712310535,0
18494,2024-09-20 10:54:02.889964,4036375546186056,other,Merchant_85,81.28,TRANS_753209,1729104711,0
18495,2023-11-08 09:40:44.890202,9117441336774970,nan,Merchant_44,288.0,TRANS_590649,1729072902,0
18496,2024-04-22 01:16:53.890384,1752467965316559,macOS,Merchant_88,152.11,TRANS_766169,1719009666,0
18497,2023-11-17 09:17:57.890557,1752467965316559,nan,Merchant_64,429.01,TRANS_177175,1700839599,0
18498,2024-08-22 09:35:23.890721,3854209277925875,nan,Merchant_37,411.16,TRANS_223352,1711188216,0
18499,2024-03-02 05:45:21.890881,1161443308007682,Linux,Merchant_28,397.91,TRANS_355920,1715673343,0
18500,2024-07-16 09:03:11.891030,9812171407923350,nan,Merchant_47,184.7,TRANS_879965,1718247295,0
18501,2024-06-04 04:55:47.891203,4212822705918308,nan,Merchant_26,194.95,TRANS_985217,1703334676,0
18502,2024-03-16 12:42:54.891356,4547850060326355,Linux,Merchant_14,274.57,TRANS_809075,1720425947,0
18503,2024-03-27 16:26:13.891532,1297747970411551,nan,Merchant_84,168.96,TRANS_336099,1720179743,0
18504,2024-01-16 16:01:25.891692,9923816345551016,other,Merchant_32,434.75,TRANS_293191,1712482751,0
18505,2024-01-05 17:20:39.891831,2254130849964395,macOS,Merchant_28,422.49,TRANS_288290,1705971302,0
18506,2024-09-13 17:35:09.891989,4547850060326355,nan,Merchant_46,470.18,TRANS_893487,1702770657,0
18507,2024-06-20 21:15:22.892126,6624582838462944,nan,Merchant_46,373.35,TRANS_372146,1722242156,0
18508,2024-09-09 03:49:11.892307,2594497800523130,nan,Merchant_68,124.33,TRANS_279140,1723421933,0
18509,2023-12-18 12:13:31.892462,4702056587136712,nan,Merchant_27,368.85,TRANS_875044,1720999530,0
18510,2024-07-15 21:09:38.892593,4491697206636527,nan,Merchant_94,413.83,TRANS_169065,1715622281,0
18511,2024-06-05 17:57:09.892707,4491697206636527,nan,Merchant_12,73.57,TRANS_841470,1725990684,0
18512,2024-08-15 12:00:54.892846,7315730726537328,nan,Merchant_90,35.54,TRANS_282985,1704433850,0
18513,2024-04-11 08:28:23.892994,9634433637214180,nan,Merchant_87,347.77,TRANS_100480,1720144327,0
18514,2024-09-03 09:35:46.893172,9812171407923350,nan,Merchant_69,215.71,TRANS_630166,1703387715,0
18515,2024-10-26 00:05:08.893365,2085288072766022,nan,Merchant_80,127.53,TRANS_141078,1718957410,0
18516,2024-01-31 06:02:47.893529,6624582838462944,nan,Merchant_43,297.28,TRANS_283465,1725593881,0
18517,2024-01-29 20:06:20.893684,9568147955524817,Windows,Merchant_84,380.5,TRANS_447005,1710211223,0
18518,2024-02-08 08:17:16.893816,4212822705918308,macOS,Merchant_91,285.63,TRANS_867242,1703166382,0
18519,2024-04-07 10:48:34.893968,8641709210789460,nan,Merchant_83,57.67,TRANS_934251,1715848177,0
18520,2024-07-12 02:55:08.894287,5713842981222118,nan,Merchant_10,63.59,TRANS_237278,1711861896,0
18521,2024-05-13 20:10:23.894493,7617576655888052,other,Merchant_13,102.86,TRANS_955275,1715697831,0
18522,2024-07-01 03:45:23.894661,9297907707489213,nan,Merchant_28,461.17,TRANS_482946,1726457299,0
18523,2023-11-19 19:39:12.894825,4036375546186056,Linux,Merchant_41,476.49,TRANS_179189,1710001236,0
18524,2023-12-29 16:21:24.894997,9677820889829059,nan,Merchant_33,205.68,TRANS_780933,1713619617,0
18525,2024-10-02 16:48:42.895152,9859408674639534,Windows,Merchant_7,239.46,TRANS_886719,1719046306,0
18526,2024-03-07 18:33:43.895310,7315730726537328,other,Merchant_27,145.8,TRANS_885683,1708335140,0
18527,2024-10-27 02:34:23.895497,6905316705853865,Windows,Merchant_36,435.34,TRANS_473880,1702021598,0
18528,2024-05-22 18:48:25.895687,7905548492308846,macOS,Merchant_71,75.26,TRANS_359203,1699182899,0
18529,2024-03-03 14:47:09.895886,1524881038986874,nan,Merchant_18,321.05,TRANS_251835,1708078677,0
18530,2024-03-15 14:43:39.896043,8655998288450949,macOS,Merchant_69,199.59,TRANS_650917,1704895156,0
18531,2024-05-09 17:09:27.896213,1161443308007682,Windows,Merchant_26,161.32,TRANS_361028,1699074720,0
18532,2024-06-17 00:31:41.896410,1161443308007682,nan,Merchant_92,170.69,TRANS_476588,1721469043,0
18533,2024-03-10 01:54:38.896615,1848614961725131,nan,Merchant_31,266.83,TRANS_890159,1724056399,0
18534,2024-02-03 22:18:01.896780,4036375546186056,macOS,Merchant_3,208.65,TRANS_925514,1719209484,0
18535,2024-05-23 09:23:57.896962,9310078623566331,nan,Merchant_91,109.84,TRANS_978692,1723298919,0
18536,2024-03-01 00:03:41.897118,2594497800523130,nan,Merchant_85,11.93,TRANS_925664,1721357845,0
18537,2024-01-20 23:47:58.897269,9939447573316257,nan,Merchant_74,43.93,TRANS_885994,1728467905,0
18538,2024-05-07 12:30:08.897448,7381324965140812,nan,Merchant_14,136.31,TRANS_780034,1721519113,0
18539,2024-02-18 03:43:45.897668,8504529060202692,nan,Merchant_24,253.45,TRANS_763186,1715753102,0
18540,2023-11-15 18:17:10.897865,4237748700328337,macOS,Merchant_18,130.82,TRANS_744691,1709048745,0
18541,2023-12-23 12:26:48.898050,8898224153494349,nan,Merchant_22,194.96,TRANS_941859,1726981897,0
18542,2023-10-30 21:30:03.898244,4734422127918118,macOS,Merchant_70,173.28,TRANS_840025,1714207432,0
18543,2024-01-10 01:47:18.898407,8538683793706952,nan,Merchant_92,258.53,TRANS_732114,1699304246,0
18544,2023-11-18 20:21:39.898587,7315730726537328,nan,Merchant_83,78.26,TRANS_398036,1720726440,0
18545,2024-06-08 11:03:50.898769,4734422127918118,Windows,Merchant_64,364.08,TRANS_197978,1712878223,0
18546,2024-09-10 10:43:19.898974,2762537615033297,nan,Merchant_36,491.85,TRANS_507057,1723971265,0
18547,2024-01-18 21:03:08.899177,7398253344859827,nan,Merchant_32,33.72,TRANS_444911,1703513664,0
18548,2024-04-14 12:31:25.899371,2762537615033297,X11,Merchant_3,484.85,TRANS_699523,1713092405,0
18549,2024-01-27 12:46:09.899536,5945421947786238,Windows,Merchant_21,466.64,TRANS_965551,1721488792,0
18550,2023-12-26 07:25:56.899697,7184673287835802,nan,Merchant_61,170.4,TRANS_995018,1710156494,0
18551,2023-11-05 09:29:48.899877,7315730726537328,nan,Merchant_39,127.8,TRANS_166819,1717993206,0
18552,2024-08-02 07:44:57.900057,6672051726755609,nan,Merchant_42,436.55,TRANS_463486,1706656034,0
18553,2024-06-07 17:01:45.900274,7978471191137699,nan,Merchant_8,327.94,TRANS_857734,1725285526,0
18554,2024-02-21 01:31:11.900461,4982979488642298,nan,Merchant_18,249.93,TRANS_489412,1722747059,0
18555,2024-01-22 02:31:55.900630,9869406508582321,nan,Merchant_49,366.11,TRANS_880233,1723391862,0
18556,2024-08-15 11:37:11.900794,3854209277925875,nan,Merchant_40,322.12,TRANS_427040,1704577635,0
18557,2024-06-27 00:18:33.901011,4978917114119285,macOS,Merchant_38,208.11,TRANS_515859,1707118662,0
18558,2024-09-27 16:25:49.901197,9994533380463029,nan,Merchant_51,43.61,TRANS_445508,1704947909,0
18559,2024-04-02 06:41:10.901387,5683588910067478,Windows,Merchant_62,107.28,TRANS_335348,1719584560,0
18560,2024-08-17 05:43:29.901564,2703762170382222,other,Merchant_79,91.91,TRANS_956129,1721037244,0
18561,2024-01-20 19:11:34.901728,4212822705918308,macOS,Merchant_59,101.54,TRANS_132932,1699180763,0
18562,2024-08-20 08:54:10.901901,8641709210789460,nan,Merchant_27,180.92,TRANS_285292,1719393740,0
18563,2024-03-13 22:59:54.902203,8331738445365884,Windows,Merchant_24,133.7,TRANS_290006,1700174493,0
18564,2024-08-20 14:34:34.902420,7841160067409545,nan,Merchant_43,135.13,TRANS_404671,1709166732,0
18565,2024-06-17 08:22:52.902581,6080363012501242,nan,Merchant_50,166.14,TRANS_688006,1720631297,0
18566,2024-02-25 16:29:42.902720,5368301398305789,nan,Merchant_23,364.32,TRANS_314376,1713761406,0
18567,2024-08-19 14:49:05.902893,4237748700328337,nan,Merchant_57,338.95,TRANS_707295,1706385231,0
18568,2024-08-28 19:41:18.903069,2868617412055032,nan,Merchant_56,463.57,TRANS_756365,1719674856,0
18569,2024-02-17 23:16:27.903217,9568147955524817,nan,Merchant_5,455.38,TRANS_590024,1728242560,0
18570,2024-05-08 01:29:59.903375,9939447573316257,X11,Merchant_65,249.71,TRANS_436768,1701675828,0
18571,2024-06-03 23:35:19.903567,7149117802207092,Linux,Merchant_68,148.48,TRANS_345140,1715597703,0
18572,2024-09-06 07:55:39.903707,5368301398305789,Windows,Merchant_40,200.86,TRANS_689473,1730065237,0
18573,2024-03-24 17:19:07.903853,1370124048381084,other,Merchant_17,46.96,TRANS_118939,1702890637,0
18574,2023-11-13 13:10:40.903992,2085288072766022,macOS,Merchant_97,13.49,TRANS_987073,1728450135,0
18575,2024-01-11 01:44:07.904167,1951111219654508,Windows,Merchant_71,376.57,TRANS_342623,1724083959,0
18576,2024-03-07 00:17:30.904324,1524881038986874,nan,Merchant_32,232.05,TRANS_860994,1715386546,0
18577,2024-10-05 21:19:02.904474,5160492334012253,Linux,Merchant_4,341.35,TRANS_101640,1706622353,0
18578,2024-07-17 04:21:12.904664,7398253344859827,nan,Merchant_17,337.42,TRANS_320842,1719373032,0
18579,2023-12-24 05:08:41.904823,9496565893783298,other,Merchant_39,57.6,TRANS_946255,1700513977,0
18580,2024-06-11 10:18:48.904987,6672051726755609,nan,Merchant_34,245.61,TRANS_233681,1708225398,0
18581,2024-04-06 13:54:59.905136,9994533380463029,other,Merchant_93,52.39,TRANS_876216,1714942801,0
18582,2024-08-20 23:25:03.905305,4237748700328337,Windows,Merchant_95,393.61,TRANS_634767,1710358071,0
18583,2024-09-03 12:01:24.905466,1297747970411551,macOS,Merchant_9,232.96,TRANS_804730,1724215297,0
18584,2024-10-10 17:48:47.905634,7905548492308846,X11,Merchant_98,212.97,TRANS_710693,1729251395,0
18585,2024-08-18 11:02:48.905820,9859408674639534,nan,Merchant_12,324.21,TRANS_203663,1726910740,0
18586,2024-07-31 09:39:57.905994,1951111219654508,nan,Merchant_100,63.96,TRANS_135381,1728608948,0
18587,2024-06-21 08:34:21.906171,5945421947786238,nan,Merchant_13,243.41,TRANS_841809,1701399218,0
18588,2024-08-23 04:25:24.906370,5376627803764337,nan,Merchant_19,17.1,TRANS_424401,1719551876,0
18589,2024-09-14 02:28:00.906530,4982979488642298,Windows,Merchant_88,291.19,TRANS_873358,1698951399,0
18590,2024-05-08 14:14:02.906702,3378042663686867,other,Merchant_4,276.2,TRANS_549589,1698765913,0
18591,2023-12-18 10:22:53.906903,1135476141630558,nan,Merchant_26,272.86,TRANS_635305,1724334756,0
18592,2024-02-15 14:12:23.907094,2868617412055032,macOS,Merchant_86,100.81,TRANS_359812,1712541752,0
18593,2023-11-18 20:15:48.907277,9568147955524817,nan,Merchant_1,164.59,TRANS_731987,1700640408,0
18594,2024-08-18 05:27:22.907473,9812171407923350,Linux,Merchant_28,436.11,TRANS_546841,1715722067,0
18595,2024-03-03 22:04:12.907648,3832654299198148,nan,Merchant_83,317.58,TRANS_644813,1711551450,0
18596,2024-08-12 01:36:13.907814,9923816345551016,nan,Merchant_99,93.29,TRANS_611487,1708257395,0
18597,2024-08-14 13:07:45.908019,2454540781729293,nan,Merchant_53,274.09,TRANS_555299,1699081419,0
18598,2024-03-18 14:14:35.908219,5376627803764337,nan,Merchant_40,65.68,TRANS_465915,1704580583,0
18599,2024-03-27 16:39:59.908378,2762537615033297,X11,Merchant_3,228.05,TRANS_847938,1706031653,0
18600,2024-10-15 05:28:59.908569,4212822705918308,nan,Merchant_37,327.19,TRANS_783041,1702784736,0
18601,2024-03-07 11:34:59.908775,4982979488642298,Windows,Merchant_21,400.01,TRANS_207330,1700230851,0
18602,2024-02-17 17:08:51.908974,5376627803764337,nan,Merchant_2,112.4,TRANS_417862,1698698337,0
18603,2023-10-30 14:27:29.909162,7381324965140812,nan,Merchant_70,132.32,TRANS_934398,1700303837,0
18604,2024-06-07 17:54:09.909345,4113345811048359,nan,Merchant_9,423.65,TRANS_553755,1720728925,0
18605,2023-12-26 22:29:37.909507,9496565893783298,nan,Merchant_92,104.74,TRANS_289349,1711593027,0
18606,2024-10-01 20:10:35.909701,6452593798881681,macOS,Merchant_49,56.62,TRANS_980056,1702543346,0
18607,2024-05-23 07:39:46.909862,1749703281484585,Windows,Merchant_94,193.9,TRANS_206864,1728490144,0
18608,2023-12-30 17:15:57.910029,7577690275618010,nan,Merchant_10,266.48,TRANS_150128,1714609600,0
18609,2024-06-24 06:37:14.910366,9568147955524817,other,Merchant_50,124.59,TRANS_898944,1701803584,0
18610,2024-06-23 11:18:44.910541,4936974159985826,macOS,Merchant_19,480.64,TRANS_568137,1704760607,0
18611,2024-07-06 02:57:44.910722,5376627803764337,other,Merchant_75,108.54,TRANS_263021,1725117682,0
18612,2024-07-18 19:30:37.910868,9496565893783298,nan,Merchant_51,141.73,TRANS_885293,1719020330,0
18613,2024-10-04 14:43:24.911007,5059278286995893,nan,Merchant_32,365.89,TRANS_197588,1705426490,0
18614,2024-09-16 13:15:24.911159,4036375546186056,nan,Merchant_90,462.87,TRANS_300308,1719434679,0
18615,2024-05-06 16:47:49.911330,2085288072766022,nan,Merchant_29,445.73,TRANS_845943,1720874703,0
18616,2024-08-17 09:17:47.911506,1535535839834313,macOS,Merchant_72,69.24,TRANS_358833,1723916877,0
18617,2024-07-24 16:50:08.911674,9913590022909514,nan,Merchant_47,118.03,TRANS_564586,1698714119,0
18618,2024-09-17 13:43:10.911852,9994533380463029,other,Merchant_57,339.58,TRANS_166051,1715717459,0
18619,2024-10-10 07:14:57.912044,1161443308007682,Windows,Merchant_33,275.87,TRANS_776713,1713421686,0
18620,2024-05-09 11:19:29.912185,2085288072766022,nan,Merchant_63,301.51,TRANS_102111,1707344645,0
18621,2024-04-07 08:26:34.912337,1808228936642008,Windows,Merchant_10,160.72,TRANS_715131,1728198730,0
18622,2024-10-03 16:34:22.912497,6063136518383267,nan,Merchant_27,78.41,TRANS_465060,1729742284,0
18623,2024-10-09 04:35:01.912656,5713842981222118,nan,Merchant_22,217.49,TRANS_796237,1711112125,0
18624,2024-02-09 20:50:32.912786,3069163699237907,nan,Merchant_53,57.85,TRANS_415977,1698973040,0
18625,2023-11-27 02:01:35.912956,1135476141630558,other,Merchant_25,9.58,TRANS_321373,1722690661,0
18626,2024-08-05 20:29:30.913109,9568147955524817,nan,Merchant_12,276.56,TRANS_116284,1712727808,0
18627,2024-01-15 03:38:07.913291,3989603680259992,nan,Merchant_89,100.91,TRANS_869429,1700408162,0
18628,2023-12-11 15:36:19.913493,2703762170382222,nan,Merchant_13,351.71,TRANS_126281,1708171096,0
18629,2024-05-05 06:37:54.913672,7184673287835802,other,Merchant_83,116.11,TRANS_247806,1714415294,0
18630,2024-09-25 13:08:45.913818,6452593798881681,nan,Merchant_48,24.92,TRANS_410625,1705471227,0
18631,2023-12-21 04:06:01.913999,9859408674639534,nan,Merchant_80,8.45,TRANS_223188,1708801618,0
18632,2023-12-02 11:33:49.914263,2660874889102052,nan,Merchant_65,431.0,TRANS_643243,1702416206,0
18633,2024-04-29 17:59:13.914423,9869406508582321,nan,Merchant_27,54.0,TRANS_962173,1724780038,0
18634,2024-01-05 23:53:36.914623,6905316705853865,Windows,Merchant_89,1.38,TRANS_948007,1717154464,0
18635,2023-11-27 07:06:54.914812,8641709210789460,other,Merchant_13,35.01,TRANS_694478,1729722259,0
18636,2024-01-12 04:00:36.914943,4982979488642298,nan,Merchant_34,144.39,TRANS_353517,1705517683,0
18637,2024-07-28 06:14:27.915077,5160492334012253,nan,Merchant_76,289.34,TRANS_276163,1727206097,0
18638,2023-11-16 19:12:42.915206,7978471191137699,nan,Merchant_31,325.77,TRANS_852740,1705899837,0
18639,2024-02-01 13:35:08.915317,1370124048381084,nan,Merchant_76,390.99,TRANS_280277,1719913825,0
18640,2024-06-02 10:58:57.915457,3832654299198148,nan,Merchant_16,495.11,TRANS_230555,1715801211,0
18641,2024-02-21 11:12:33.915631,2216115740900538,nan,Merchant_40,408.44,TRANS_302632,1711430975,0
18642,2023-12-14 04:07:14.915788,6624582838462944,nan,Merchant_81,199.2,TRANS_333502,1726599474,0
18643,2023-12-13 20:35:34.915959,3069163699237907,Windows,Merchant_21,473.77,TRANS_192072,1705700462,0
18644,2024-03-15 12:59:20.916102,9496565893783298,other,Merchant_13,123.6,TRANS_421166,1716300511,0
18645,2024-03-20 03:12:26.916243,8900944501925387,nan,Merchant_88,215.52,TRANS_874251,1726987912,0
18646,2024-07-20 04:53:16.916358,3530953117040257,nan,Merchant_62,35.14,TRANS_771899,1723429213,0
