cc_num,first,last,gender,street,city,zip,job,dob
6912978195214509,John,Wilson,F,Main St,Chicago,65071.0,Artist,1966-01-08
2986803519327122,Bob,Clark,M,Elm St,New York,42315.0,Doctor,1961-02-08
9679113926368541,Nancy,Brown,M,Broadway,Chicago,42106.0,Lawyer,1965-07-19
5320931762456163,Emily,Wilson,F,Main St,New York,38210.0,Engineer,1954-12-02
7698772322501382,Jane,Smith,M,Broadway,Los Angeles,43034.0,Teacher,1978-03-15
2150948667991942,Jane,Clark,M,Broadway,Houston,55384.0,Doctor,1965-05-14
6682694731668292,Joe,Davis,F,2nd Ave,Houston,52889.0,Clerk,1983-12-08
4994940629232861,Nancy,Smith,M,Main St,Phoenix,82157.0,Teacher,2002-08-07
2463186426846482,Jane,Davis,M,2nd Ave,Chicago,81096.0,Artist,1963-09-25
9589825786465336,Alice,Jones,M,1st Ave,New York,73059.0,Nurse,1989-06-24
4069244027367014,John,Wilson,F,Broadway,Houston,58424.0,Teacher,1992-05-10
6965985894431467,Jane,Smith,M,Maple St,Los Angeles,29425.0,Clerk,1989-09-04
3082200763208396,Jane,Johnson,F,Maple St,Houston,38736.0,Teacher,1994-06-24
1783244613137358,Nancy,Brown,M,Broadway,Phoenix,87983.0,Clerk,1993-08-25
7080708684761256,Alice,Clark,M,2nd Ave,Houston,68983.0,Clerk,1999-04-18
7591308512129018,Nancy,Williams,F,Maple St,Los Angeles,64447.0,Lawyer,2004-02-09
4239252932918380,Mike,Jones,M,Main St,Houston,25484.0,Teacher,1980-09-27
2425454664983668,Joe,Davis,F,Elm St,New York,85850.0,Lawyer,1996-12-22
2422124445285450,Alice,Jones,F,Maple St,New York,43320.0,Teacher,1955-02-04
6640195972028363,Jane,Williams,F,Elm St,Houston,28936.0,Lawyer,1961-02-20
4865978440961436,John,Clark,M,1st Ave,Los Angeles,80994.0,Engineer,2000-03-02
8192815416937160,Alice,Johnson,F,Main St,Los Angeles,98677.0,Lawyer,1960-02-12
6915387455596470,Nancy,Jones,M,Main St,Houston,12100.0,Engineer,1980-02-09
6802257912274524,Jane,Smith,F,2nd Ave,Los Angeles,16243.0,Engineer,2006-04-05
2121950153382258,Emily,Smith,F,Broadway,New York,72268.0,Artist,1955-01-29
5001894889328233,Nancy,Smith,F,Broadway,New York,46188.0,Doctor,1971-12-16
1211417167754929,John,Brown,M,Main St,New York,56114.0,Engineer,1995-11-05
4694222036778771,Alice,Williams,M,Elm St,Phoenix,27773.0,Doctor,1990-05-12
7975492751906479,Bob,Johnson,F,1st Ave,Chicago,21744.0,Lawyer,2002-06-11
1685901298806135,John,Smith,F,2nd Ave,New York,81999.0,Artist,2000-02-02
7387746146099391,Emily,Smith,F,Main St,Houston,65434.0,Nurse,1955-10-24
4952985120373323,Jane,Brown,M,1st Ave,Phoenix,24213.0,Doctor,2002-04-27
5855478399045009,John,Smith,M,Main St,Houston,24465.0,Artist,1978-08-02
2308930692215233,John,Davis,M,1st Ave,Los Angeles,46812.0,Nurse,1992-04-03
3536772734433488,Jane,Clark,M,1st Ave,Chicago,99024.0,Artist,1998-10-21
7707716042923551,Bob,Brown,M,Maple St,Phoenix,25322.0,Lawyer,1957-04-21
9233937183832294,John,Clark,M,Broadway,Los Angeles,10807.0,Doctor,2000-02-03
6008473449492046,Jane,Davis,F,Maple St,Los Angeles,84345.0,Clerk,1966-10-03
8874992733418569,Nancy,Clark,F,2nd Ave,New York,92830.0,Lawyer,1976-05-10
5946508480356181,John,Clark,F,2nd Ave,Houston,79021.0,Nurse,1993-05-21
5972704028332891,Joe,Williams,F,Maple St,Los Angeles,90737.0,Lawyer,1957-09-29
5649629610543339,Mike,Clark,M,Broadway,Los Angeles,59172.0,Nurse,1996-02-21
1644445481578198,Bob,Clark,F,Elm St,Los Angeles,56520.0,Engineer,1981-07-07
2002265734077399,Emily,Jones,M,Maple St,Chicago,15814.0,Nurse,1972-08-31
7307234570531390,Mike,Smith,F,2nd Ave,Phoenix,51811.0,Nurse,1997-05-05
4123241950877296,John,Smith,F,Broadway,New York,43470.0,Engineer,1967-02-03
8104593465028847,Bob,Wilson,F,1st Ave,Phoenix,12355.0,Doctor,1995-06-16
4804518298543873,Joe,Williams,F,1st Ave,Los Angeles,54836.0,Teacher,1983-08-31
1804627693178317,Nancy,Jones,F,2nd Ave,Chicago,58325.0,Doctor,1967-09-07
6991810625372531,Joe,Brown,F,1st Ave,Los Angeles,65753.0,Teacher,2004-05-02
2028820161461032,Jane,Jones,F,2nd Ave,Houston,14852.0,Engineer,1955-12-05
3004616168889442,Mike,Smith,M,Main St,Phoenix,47384.0,Doctor,1975-11-23
8818338025472284,Bob,Williams,F,Broadway,New York,66800.0,Lawyer,1970-10-30
9047852938367691,Nancy,Davis,F,Elm St,Chicago,16778.0,Artist,1968-09-17
7851938057615963,Nancy,Johnson,F,2nd Ave,Phoenix,29567.0,Clerk,1999-01-07
5754317755301105,Bob,Clark,F,Elm St,Los Angeles,60434.0,Lawyer,1975-07-15
8762616823588383,Nancy,Williams,F,Broadway,New York,49821.0,Doctor,1962-07-25
7821963539114156,John,Brown,M,Maple St,Chicago,38948.0,Lawyer,1980-10-14
2753992261994337,Emily,Clark,F,Broadway,Los Angeles,32643.0,Engineer,1959-12-05
5662507878402204,Nancy,Clark,M,Main St,Los Angeles,99325.0,Lawyer,1965-06-13
7413232340144577,Joe,Brown,M,Broadway,Phoenix,22247.0,Artist,2004-07-12
6721272427443861,Joe,Clark,M,1st Ave,Los Angeles,93630.0,Artist,1963-10-30
7013730571459588,Mike,Smith,M,Maple St,Los Angeles,70948.0,Lawyer,1993-06-17
4098587418075356,Emily,Wilson,F,Elm St,Chicago,23609.0,Teacher,2006-08-18
6685529577571087,Joe,Williams,F,Broadway,Los Angeles,35439.0,Artist,1957-01-27
7206519127197294,Jane,Johnson,F,Broadway,Houston,30112.0,Teacher,2001-04-18
3789436531329899,Alice,Williams,M,Elm St,Houston,33079.0,Nurse,1956-10-23
1126425339432940,John,Brown,F,Elm St,New York,16531.0,Engineer,1974-04-02
9635182088088053,Nancy,Wilson,F,Main St,Houston,91449.0,Lawyer,1955-11-19
1895311287583857,Emily,Williams,F,Broadway,Houston,28262.0,Engineer,2005-12-17
8058627383033840,Bob,Smith,F,1st Ave,Phoenix,88076.0,Engineer,2003-11-09
2898847943882370,Joe,Brown,F,1st Ave,Houston,41795.0,Teacher,2005-04-11
9255670228009503,Mike,Williams,M,Main St,Los Angeles,67176.0,Artist,1972-03-11
1474385217565372,Alice,Clark,M,Broadway,Phoenix,89299.0,Clerk,1969-09-13
8790228446526392,Emily,Williams,M,Elm St,Houston,57625.0,Lawyer,1970-09-21
9910678433544882,Joe,Smith,F,1st Ave,Los Angeles,32679.0,Clerk,1976-03-04
5855831655505141,Bob,Smith,F,Maple St,New York,81586.0,Nurse,1969-09-02
2905823510254132,Mike,Clark,M,Maple St,Phoenix,52865.0,Doctor,2001-09-23
3981584445591529,Mike,Clark,F,Broadway,Los Angeles,46685.0,Clerk,1976-10-13
5751262173562157,Alice,Williams,F,Main St,Phoenix,95651.0,Nurse,1974-08-20
7111705194133936,Bob,Wilson,F,Main St,New York,42252.0,Teacher,1973-11-22
1925628670085013,Alice,Johnson,F,Maple St,New York,59203.0,Nurse,1979-10-02
3415130242689457,Jane,Brown,F,Elm St,Phoenix,44550.0,Teacher,1996-08-12
9137476998971066,Nancy,Williams,M,Main St,Los Angeles,76470.0,Teacher,1961-04-03
6905855285754186,John,Smith,M,Main St,Chicago,57688.0,Clerk,1991-07-20
1546993861904593,Nancy,Brown,F,Main St,Phoenix,98313.0,Engineer,1963-07-23
8643890375876576,John,Smith,F,1st Ave,Chicago,40369.0,Artist,1988-12-15
8256711616748698,Joe,Clark,F,Elm St,Los Angeles,80227.0,Lawyer,1977-08-10
8558682848104836,Jane,Brown,M,Elm St,Houston,57938.0,Doctor,1959-07-13
6567344366019085,Bob,Williams,M,Elm St,Phoenix,70875.0,Teacher,1969-02-06
7589371177001440,Alice,Davis,M,Main St,New York,92418.0,Teacher,1971-08-06
1670136576727002,Joe,Clark,M,Main St,Houston,66422.0,Clerk,1963-01-06
6594365077067998,John,Davis,F,Maple St,Los Angeles,57913.0,Clerk,1958-04-21
6651183788888665,Joe,Wilson,M,1st Ave,New York,54263.0,Engineer,1985-04-14
9717133983921889,Jane,Jones,M,Main St,Phoenix,73991.0,Doctor,1976-06-02
1910965354492567,Mike,Davis,F,1st Ave,Los Angeles,77208.0,Teacher,1990-07-14
5884181976198689,Emily,Jones,M,Elm St,Phoenix,30018.0,Lawyer,1997-07-06
3638553752451595,Nancy,Brown,F,1st Ave,Houston,98200.0,Clerk,2000-06-28
4848697579499634,Emily,Wilson,M,Broadway,Phoenix,68483.0,Clerk,1959-06-28
8987460567181950,John,Wilson,F,2nd Ave,New York,23886.0,Lawyer,1973-03-31
3515908040765812,John,Wilson,M,Main St,Phoenix,56475.0,Engineer,1970-05-12
3109171021335584,Jane,Smith,F,Elm St,Houston,30250.0,Teacher,1980-07-29
7219933597539696,Joe,Smith,F,2nd Ave,Houston,19331.0,Doctor,1959-04-03
7907333390984824,Alice,Smith,F,Maple St,New York,76545.0,Engineer,1966-09-27
8014698683617966,John,Williams,M,2nd Ave,Chicago,34904.0,Engineer,1980-04-23
2769790783979271,Alice,Brown,M,Elm St,Chicago,51434.0,Clerk,1999-10-26
2669723414467567,Joe,Williams,F,Maple St,Phoenix,84523.0,Nurse,1972-04-05
3106926578836055,Emily,Jones,M,2nd Ave,Houston,50994.0,Engineer,1998-12-20
3223435946956034,Jane,Jones,M,1st Ave,Los Angeles,69754.0,Nurse,1968-01-07
3905943278911227,Mike,Smith,F,Elm St,Los Angeles,10165.0,Clerk,1979-04-17
4202427276329597,John,Smith,M,Elm St,Houston,13679.0,Clerk,1993-11-24
5368477443143269,Nancy,Brown,F,Maple St,Los Angeles,37304.0,Nurse,1955-03-27
1432308227575416,Joe,Jones,F,1st Ave,New York,72274.0,Artist,1962-09-04
4736860822102517,Emily,Brown,M,Broadway,Phoenix,41415.0,Teacher,1973-07-29
9683760449712765,Alice,Jones,F,Broadway,Houston,84114.0,Lawyer,1975-09-07
8470941245221842,Alice,Johnson,M,2nd Ave,Phoenix,13037.0,Doctor,1977-05-31
6650594478051972,Nancy,Brown,F,Elm St,New York,15088.0,Artist,1962-07-03
5258736585882790,Joe,Johnson,F,1st Ave,Los Angeles,11698.0,Engineer,1975-03-18
1263800267123995,Emily,Williams,F,Maple St,Houston,44831.0,Artist,1972-06-16
9213182727024257,Emily,Wilson,M,Elm St,New York,11191.0,Teacher,1984-02-06
5655580356526445,Bob,Clark,M,Maple St,New York,96852.0,Doctor,1965-12-26
8559786019451078,Joe,Clark,F,Maple St,Phoenix,17175.0,Engineer,1960-10-27
1608622929981943,Nancy,Jones,F,1st Ave,Houston,99525.0,Lawyer,1970-06-27
8349638894473732,Alice,Johnson,M,Broadway,Phoenix,48560.0,Lawyer,2000-08-27
8259337159266047,Nancy,Williams,F,Broadway,Phoenix,81090.0,Nurse,2006-02-13
2908693665601189,Joe,Clark,F,2nd Ave,New York,71751.0,Nurse,1994-04-01
3374946954718904,Emily,Clark,M,Maple St,Phoenix,73205.0,Clerk,1979-09-28
1462304938301625,Emily,Brown,F,Maple St,Los Angeles,49443.0,Doctor,2001-03-17
9541837491099829,Emily,Johnson,F,1st Ave,Los Angeles,86851.0,Engineer,1991-01-12
5332324828193112,Alice,Johnson,M,Maple St,New York,59032.0,Nurse,2000-05-20
2570242924797750,Jane,Williams,M,Broadway,Phoenix,34896.0,Teacher,2005-02-28
9429858771279832,Alice,Wilson,F,Main St,Los Angeles,55330.0,Artist,1960-06-21
3019859852174019,Bob,Clark,M,Broadway,Chicago,97951.0,Artist,1977-02-11
3825477590903238,Mike,Johnson,F,Elm St,Chicago,39124.0,Artist,1969-04-02
9129415985721587,Bob,Williams,M,Maple St,Phoenix,52999.0,Clerk,1960-05-26
2013184485085499,Nancy,Davis,F,Maple St,New York,31354.0,Nurse,1957-04-24
9335927815448227,Emily,Clark,F,Maple St,Los Angeles,69021.0,Doctor,1980-02-21
3645490551602577,Mike,Jones,F,1st Ave,Houston,60892.0,Teacher,1983-07-08
4524173365294743,John,Jones,M,Maple St,Houston,27498.0,Lawyer,1995-06-28
9220393228789837,Mike,Jones,M,Main St,Los Angeles,86706.0,Teacher,2004-08-22
9792378975841440,Joe,Johnson,M,Maple St,Phoenix,64905.0,Artist,1964-05-24
3444711143676652,Mike,Clark,F,Broadway,Chicago,64689.0,Doctor,1979-08-15
1147585821681035,Nancy,Johnson,M,Broadway,Chicago,65963.0,Lawyer,2006-01-30
5549236089382982,Nancy,Smith,M,1st Ave,Los Angeles,60594.0,Engineer,1996-05-13
4099101655193872,Joe,Clark,M,Main St,Chicago,79006.0,Doctor,1980-03-04
6539311345648820,Emily,Smith,M,1st Ave,Los Angeles,73746.0,Nurse,2006-03-04
1252933739632701,Emily,Williams,F,Broadway,New York,66218.0,Doctor,1983-07-29
9785910187654248,Bob,Clark,M,2nd Ave,Chicago,57107.0,Doctor,1962-03-23
9360531126114359,Jane,Johnson,M,1st Ave,Phoenix,76965.0,Doctor,1957-01-24
9588120311531720,Jane,Williams,F,Maple St,Chicago,89940.0,Lawyer,1972-02-07
4701851530034006,Mike,Clark,F,Broadway,Los Angeles,96888.0,Doctor,1998-10-22
9306858252733928,Bob,Brown,M,1st Ave,Houston,68598.0,Engineer,1965-10-10
9584956582057266,Joe,Wilson,M,Broadway,Chicago,31270.0,Doctor,1976-01-28
4926343777515265,Jane,Johnson,F,1st Ave,Los Angeles,68326.0,Nurse,2002-09-27
5152493336974002,Jane,Davis,F,Broadway,Chicago,43676.0,Clerk,1992-03-01
2938871353342013,Joe,Brown,M,Main St,Chicago,48459.0,Artist,1986-12-17
3114558956679204,Nancy,Johnson,M,Elm St,Chicago,90154.0,Teacher,1956-04-04
6552319973236466,Bob,Jones,M,Elm St,Houston,10630.0,Lawyer,1961-05-04
4023757617032502,Mike,Williams,M,1st Ave,Los Angeles,25665.0,Nurse,1960-08-27
3374101262052418,Emily,Clark,F,Maple St,New York,17159.0,Engineer,1996-05-22
2181444319351664,John,Davis,F,Broadway,Phoenix,18142.0,Doctor,1969-10-03
8312922758005357,Bob,Smith,F,Elm St,Houston,11291.0,Lawyer,2003-08-04
2124328322216035,Emily,Jones,F,Elm St,Phoenix,86937.0,Artist,1990-03-08
4042425858331213,Bob,Davis,M,1st Ave,Phoenix,83445.0,Lawyer,1958-12-30
9883751251623095,Bob,Smith,F,Maple St,New York,60907.0,Lawyer,1993-11-16
5663203574897119,Mike,Clark,F,1st Ave,Chicago,85626.0,Artist,1959-06-03
9327130915745972,Mike,Johnson,M,1st Ave,New York,90805.0,Artist,1987-03-04
6549608170633327,Nancy,Brown,F,2nd Ave,Phoenix,28613.0,Nurse,1984-09-27
3121551981572084,Emily,Brown,F,Main St,Houston,11811.0,Artist,1979-05-18
7716424052854202,Bob,Clark,M,Main St,Phoenix,53275.0,Clerk,1964-10-17
7831287143031995,Jane,Clark,F,Main St,Phoenix,49682.0,Clerk,1966-04-17
1436829912018823,John,Davis,F,Broadway,New York,10769.0,Teacher,1983-12-21
7987996588409030,Emily,Wilson,M,Broadway,Los Angeles,75813.0,Teacher,1978-11-14
8578473389283262,Alice,Clark,M,Main St,Phoenix,35378.0,Artist,1979-09-01
3101854255793028,Bob,Jones,M,1st Ave,Los Angeles,78844.0,Engineer,1971-01-23
8640116332642010,Bob,Smith,F,2nd Ave,Chicago,84995.0,Artist,1979-10-02
8767722631134271,Joe,Davis,F,Main St,Phoenix,57624.0,Nurse,1978-11-04
8270207132271332,Mike,Williams,F,Maple St,New York,70246.0,Nurse,1988-12-16
3121738729156154,Joe,Williams,M,1st Ave,Chicago,89101.0,Nurse,2001-10-22
7340107587133035,Mike,Clark,F,Elm St,Houston,39456.0,Artist,1990-10-14
7466488688331597,Alice,Wilson,F,2nd Ave,Phoenix,35229.0,Doctor,1961-09-24
9208657129036710,Joe,Williams,M,Broadway,New York,83971.0,Nurse,1982-11-06
4310175614109726,Emily,Smith,M,Elm St,Phoenix,,,1982-04-26
4784132158071590,Mike,Brown,F,Elm St,New York,58743.0,Lawyer,1970-08-01
1449148382867292,Mike,Brown,M,Maple St,New York,49971.0,Artist,1976-03-05
1907779773214182,Emily,Jones,M,Maple St,Los Angeles,80601.0,Artist,1998-09-04
2186656889233177,Jane,Wilson,M,Maple St,Phoenix,36175.0,Clerk,1969-02-17
2911549912927057,Nancy,Smith,M,Elm St,New York,52124.0,Lawyer,1996-05-24
9925842076749258,John,Johnson,F,1st Ave,New York,25009.0,Clerk,2004-10-09
8427424672422404,Nancy,Wilson,F,Main St,Chicago,42644.0,Lawyer,1981-02-15
8664856050655059,Jane,Johnson,M,Elm St,Phoenix,,,1973-03-19
8655453561086867,Bob,Williams,F,Main St,Chicago,93076.0,Nurse,1973-02-21
7779498639042316,Jane,Davis,M,Elm St,Los Angeles,46823.0,Artist,1961-07-21
7421854958098765,Emily,Davis,M,1st Ave,Los Angeles,56702.0,Lawyer,1969-01-15
1233198325625451,Alice,Clark,M,Main St,New York,99361.0,Engineer,1966-01-19
5808218372801626,Nancy,Davis,M,Broadway,New York,58728.0,Engineer,1985-05-28
9883663871574738,Jane,Brown,M,2nd Ave,New York,12065.0,Teacher,1969-02-09
6976292893156796,Nancy,Brown,M,Elm St,Phoenix,85747.0,Doctor,1964-09-24
6971877378388979,Mike,Wilson,F,Elm St,Phoenix,21161.0,Doctor,1985-02-08
3665187874702447,Alice,Smith,F,1st Ave,Houston,46691.0,Teacher,1967-01-20
2956122249609883,Alice,Clark,M,2nd Ave,New York,11383.0,Clerk,1985-03-26
9215508615602413,Joe,Smith,F,Maple St,Chicago,59020.0,Lawyer,1984-10-13
2378612385959587,Bob,Jones,M,Main St,Houston,93795.0,Lawyer,1966-07-17
8541991134015686,Bob,Smith,F,Elm St,Phoenix,88700.0,Nurse,1990-05-21
8249625360285184,Mike,Jones,F,Broadway,Phoenix,93715.0,Clerk,2006-07-28
1533688383106014,Nancy,Williams,F,Maple St,New York,59173.0,Doctor,1981-03-31
5859421056456851,Nancy,Williams,M,Maple St,Chicago,81896.0,Nurse,1971-07-18
6793188173365978,Joe,Brown,F,Broadway,Chicago,66148.0,Nurse,1955-06-04
9034730091247138,John,Wilson,M,1st Ave,Los Angeles,75004.0,Doctor,1988-11-08
1923803664149198,Nancy,Wilson,M,Maple St,New York,98557.0,Lawyer,1956-10-04
2780949145106018,Alice,Wilson,M,Elm St,Phoenix,83928.0,Clerk,1975-06-09
2433145716224582,Nancy,Brown,F,1st Ave,New York,24315.0,Engineer,1975-02-21
4179794986833466,Nancy,Clark,M,2nd Ave,New York,19480.0,Lawyer,1989-07-18
3837891589584820,Mike,Brown,F,Broadway,Los Angeles,46538.0,Lawyer,2001-04-02
8136857573405336,Bob,Johnson,F,Broadway,Los Angeles,21552.0,Nurse,2001-11-04
7590886964031562,Bob,Jones,F,1st Ave,Houston,12310.0,Nurse,1971-08-12
1435688235905981,John,Davis,M,2nd Ave,New York,55472.0,Clerk,1968-10-12
4989637927125098,Alice,Davis,M,Maple St,Phoenix,24944.0,Nurse,2006-01-26
3781810742779391,Alice,Williams,F,Main St,Los Angeles,68298.0,Doctor,1987-05-04
7974810632721799,Mike,Jones,M,2nd Ave,Houston,53100.0,Doctor,1978-01-09
2619937441599936,John,Clark,F,1st Ave,Houston,31248.0,Teacher,1984-09-02
9396434859431114,Jane,Johnson,M,Maple St,Houston,64900.0,Nurse,1992-04-08
7690946116511013,Mike,Johnson,F,Maple St,Phoenix,31342.0,Doctor,1978-03-23
9872306838349206,Alice,Williams,M,Maple St,Los Angeles,57283.0,Teacher,1969-06-10
3034332733302302,Mike,Williams,F,1st Ave,Chicago,54327.0,Clerk,1985-03-24
8196647793156490,Joe,Brown,M,2nd Ave,Phoenix,57531.0,Artist,1965-06-13
2445470877841368,Nancy,Clark,M,1st Ave,New York,46134.0,Nurse,1995-06-20
8743665645326677,Mike,Johnson,F,Broadway,Chicago,51491.0,Nurse,1978-08-04
7360288172913753,Mike,Brown,M,1st Ave,Phoenix,11376.0,Engineer,1968-09-10
3649995311544515,Mike,Williams,F,Main St,Los Angeles,26258.0,Doctor,2002-07-27
1197876871273321,Alice,Davis,M,Broadway,Houston,93591.0,Teacher,1962-07-21
5158700527909339,John,Clark,F,Elm St,Phoenix,84606.0,Nurse,1956-11-25
8668206855068766,John,Johnson,F,Broadway,New York,52617.0,Doctor,1995-06-22
9634137738582084,Bob,Johnson,M,Broadway,New York,64922.0,Teacher,1991-12-05
3655892194803886,Emily,Smith,F,Broadway,New York,42793.0,Engineer,1965-05-18
2363500895528327,Bob,Johnson,F,Maple St,Chicago,21990.0,Teacher,1979-03-24
2898586114309745,Jane,Brown,M,2nd Ave,Houston,44341.0,Nurse,1994-07-28
2034547486255620,Joe,Smith,F,Elm St,Phoenix,25647.0,Lawyer,1984-07-19
3276644916419412,John,Wilson,M,Main St,Chicago,75732.0,Clerk,1982-02-13
2556236132079148,Mike,Johnson,F,Broadway,Phoenix,79743.0,Lawyer,1980-04-02
6109988432551061,Nancy,Smith,M,2nd Ave,Los Angeles,28062.0,Engineer,2002-03-19
8076443294722205,Nancy,Johnson,F,1st Ave,Los Angeles,20172.0,Artist,1962-11-01
2610627570699769,Joe,Jones,F,Elm St,Phoenix,15994.0,Nurse,1995-11-24
4599281933436441,Joe,Davis,M,Maple St,Chicago,20035.0,Nurse,1971-10-13
3500853558504874,Emily,Wilson,F,Main St,New York,31974.0,Doctor,1981-07-21
2922323234916060,Nancy,Brown,F,Elm St,Chicago,39053.0,Lawyer,1976-10-25
6088226721187004,Bob,Brown,F,Main St,Chicago,13218.0,Doctor,1985-07-05
1704801862125701,Mike,Clark,F,Main St,Phoenix,22665.0,Nurse,2000-12-15
3699175968885704,Joe,Wilson,F,1st Ave,Chicago,17248.0,Engineer,1957-02-01
3617504437223636,Jane,Smith,F,Main St,Los Angeles,72478.0,Artist,1978-02-16
8627350230565730,Nancy,Jones,F,1st Ave,Phoenix,12001.0,Lawyer,1960-07-06
8468378942633195,Nancy,Smith,F,Broadway,Phoenix,59174.0,Clerk,1991-09-10
2616871589182697,John,Smith,F,Elm St,Phoenix,71775.0,Doctor,1967-07-10
8820313880681299,Alice,Williams,F,Main St,Chicago,68557.0,Engineer,1967-09-30
5242539558703606,Nancy,Clark,M,1st Ave,Houston,18147.0,Nurse,1963-08-26
2052428942839183,Jane,Smith,M,Broadway,New York,28712.0,Teacher,1989-03-12
2648305914665321,Alice,Johnson,M,Elm St,New York,65455.0,Teacher,1960-02-22
1643674184442373,Joe,Clark,M,Broadway,Los Angeles,65579.0,Lawyer,2003-12-22
3183230737114486,John,Williams,M,2nd Ave,Phoenix,61290.0,Artist,1981-10-05
3954933585918539,Alice,Williams,F,Elm St,New York,97667.0,Artist,1977-01-02
3495779151834535,Joe,Wilson,F,1st Ave,Chicago,91626.0,Engineer,1995-07-11
7502446197154172,John,Smith,F,Main St,Chicago,96499.0,Doctor,2003-05-28
5061190530907283,Mike,Williams,M,1st Ave,Chicago,14235.0,Clerk,1978-03-20
9528388722289058,Jane,Clark,M,Maple St,Los Angeles,86819.0,Engineer,1986-08-26
7939472386432209,Nancy,Brown,F,1st Ave,Phoenix,33890.0,Lawyer,1994-04-22
8519900848162481,Mike,Davis,F,1st Ave,New York,48297.0,Nurse,1955-11-06
8088313964262280,John,Williams,F,Elm St,Phoenix,73470.0,Artist,1975-11-22
7108530278699488,John,Williams,F,Elm St,Phoenix,77172.0,Engineer,1997-03-07
9682491472285308,Mike,Wilson,M,2nd Ave,Chicago,27322.0,Lawyer,2005-10-01
3548922216291042,Emily,Johnson,M,Maple St,New York,39897.0,Clerk,1979-05-07
3571368785097130,Mike,Brown,M,Broadway,Los Angeles,84651.0,Lawyer,1956-01-29
7223774777137959,Mike,Williams,M,Maple St,Phoenix,26204.0,Doctor,1956-08-02
8668740190742425,Jane,Johnson,F,1st Ave,Houston,30504.0,Nurse,1974-07-10
1619586225993050,Jane,Brown,F,2nd Ave,Chicago,32386.0,Engineer,1994-01-08
2507529035055577,Emily,Clark,F,2nd Ave,Houston,31710.0,Lawyer,1997-01-14
4447576593145539,John,Williams,F,Elm St,Los Angeles,85153.0,Nurse,1993-03-14
9711767744951672,Bob,Smith,M,Broadway,Los Angeles,67511.0,Doctor,1967-01-11
3267542964447615,Joe,Williams,F,2nd Ave,Los Angeles,76902.0,Clerk,1995-08-11
2670569089913741,Mike,Davis,F,Main St,Los Angeles,33618.0,Lawyer,1960-08-07
3302325965752194,Alice,Brown,M,2nd Ave,New York,23322.0,Doctor,1955-07-27
7567325424021788,Alice,Davis,F,Elm St,Houston,72628.0,Nurse,1998-07-24
8875507560444684,Nancy,Williams,F,1st Ave,Chicago,83867.0,Doctor,1964-08-19
1055239176034803,Emily,Clark,M,Elm St,Houston,73968.0,Engineer,1955-01-30
7987891252174077,Nancy,Davis,M,Elm St,New York,52245.0,Doctor,1958-12-11
3113326356254024,Alice,Brown,F,Broadway,Phoenix,18697.0,Clerk,1961-08-27
2923383360836086,Emily,Smith,M,Maple St,Los Angeles,76373.0,Teacher,1970-03-23
7994632523825454,Joe,Williams,F,Main St,Phoenix,60091.0,Teacher,1965-03-24
1827958045812711,Mike,Brown,F,Main St,Los Angeles,14308.0,Teacher,2003-05-19
9513385288625384,Bob,Wilson,F,Maple St,Chicago,98408.0,Teacher,2000-01-10
2824996513689857,Emily,Davis,M,Broadway,Los Angeles,10558.0,Engineer,1986-12-02
3557438814979635,Nancy,Clark,F,Broadway,Los Angeles,69427.0,Lawyer,1998-03-04
1745161679598796,Nancy,Johnson,F,2nd Ave,Phoenix,75105.0,Teacher,1996-03-03
3806255667961252,Bob,Davis,F,Maple St,Phoenix,84795.0,Artist,1959-01-26
7952997672447057,Emily,Williams,F,Main St,Phoenix,25254.0,Teacher,1969-04-03
9266603928937790,Emily,Clark,F,Elm St,New York,34982.0,Clerk,1960-10-01
4280327799044859,Joe,Davis,F,Maple St,Los Angeles,78642.0,Lawyer,1987-09-23
8860980592925156,Nancy,Wilson,M,2nd Ave,Phoenix,40012.0,Teacher,1974-09-14
5842215724538863,Jane,Davis,M,Main St,New York,68064.0,Artist,1988-05-30
1847998947314140,Bob,Davis,M,Maple St,Chicago,14261.0,Lawyer,1986-11-05
1749745749156788,Alice,Smith,M,1st Ave,Chicago,66499.0,Teacher,1970-07-08
9584208184125852,Nancy,Johnson,F,Elm St,Los Angeles,79121.0,Artist,1997-04-29
9909505812609127,Alice,Clark,F,Maple St,Phoenix,,,2006-06-08
9546962175644518,Mike,Davis,M,Elm St,Los Angeles,19693.0,Lawyer,1961-09-02
8774228353609192,Jane,Williams,M,2nd Ave,Los Angeles,66672.0,Nurse,1987-02-21
7887202840693738,Emily,Brown,M,Main St,Los Angeles,88358.0,Doctor,1990-06-11
3561874574386900,Nancy,Wilson,M,Broadway,New York,18221.0,Lawyer,1960-02-05
9879956442296963,John,Jones,F,1st Ave,Los Angeles,70178.0,Teacher,1979-06-06
1612479531293860,Emily,Davis,M,Elm St,Chicago,43446.0,Engineer,1985-01-02
7653140342705377,Jane,Johnson,F,Broadway,Phoenix,34799.0,Lawyer,1983-05-06
1474644886236526,John,Brown,F,Broadway,Houston,23851.0,Teacher,1962-04-12
4964352289927428,Emily,Johnson,F,Broadway,Houston,66776.0,Lawyer,1962-12-21
7297503677315534,Jane,Wilson,M,Broadway,Houston,96076.0,Nurse,1991-09-01
4471669536183065,Bob,Williams,M,2nd Ave,Phoenix,16319.0,Engineer,1978-10-23
